id,neighborhood,lat,lon,waste_category,fill_level,status,last_emptied,capacity_kg
124817,M Oost,52.3518884,5.0085961,Rest,60,Open,2025-03-12,500
216971,F Nieuw-West,52.3473066,4.8434287,Rest,44,Open,2025-03-14,500
82238,M Oost,52.3600967,4.9156816,Rest,59,Open,2025-03-12,500
93638,F Nieuw-West,52.3484724,4.8148763,Rest,37,Open,2025-03-15,500
103559,M Oost,52.3614735,4.980513,Rest,56,Open,2025-03-13,500
193678,N Noord,52.4022373,4.9396352,Rest,38,Open,2025-03-15,500
122949,F Nieuw-West,52.3666843,4.8360961,Rest,33,Open,2025-03-16,500
82740,M Oost,52.3496766,5.0055264,Rest,55,Open,2025-03-13,500
196859,E West,52.3837772,4.8700957,Glass,5,Open,2025-03-20,500
105838,N Noord,52.4128259,4.9178194,Paper/Carton,32,Open,2025-03-16,500
113991,M Oost,52.364777,4.9327137,Paper/Carton,61,Open,2025-03-12,500
216099,M Oost,52.3758399,4.9617004,Rest,52,Open,2025-03-13,500
139520,M Oost,52.338821,4.9184411,Rest,55,Open,2025-03-13,500
195710,N Noord,52.3957863,4.9368601,Rest,32,Open,2025-03-16,500
110939,F Nieuw-West,52.3647044,4.8306815,Rest,33,Open,2025-03-16,500
193793,K Zuid,52.3459304,4.8876483,Rest,46,Open,2025-03-14,500
109596,F Nieuw-West,52.3798426,4.8210763,Paper/Carton,37,Open,2025-03-15,500
201219,N Noord,52.393801,4.9525386,Rest,34,Open,2025-03-16,500
113085,K Zuid,52.3376428,4.8958855,Paper/Carton,55,Open,2025-03-13,500
195791,N Noord,52.3918793,4.9386931,Rest,35,Open,2025-03-16,500
191872,K Zuid,52.3241389,4.857429,Rest,53,Open,2025-03-13,500
28053,F Nieuw-West,52.3515225,4.7810236,Rest,30,Open,2025-03-16,500
66314,F Nieuw-West,52.3647131,4.8018888,Rest,33,Open,2025-03-16,500
187348,F Nieuw-West,52.3454853,4.8006426,Rest,32,Open,2025-03-16,500
109386,T Zuidoost,52.3012057,4.9931834,Paper/Carton,27,Open,2025-03-17,500
110112,N Noord,52.3921204,4.9298766,Rest,39,Open,2025-03-15,500
114350,M Oost,52.3618115,4.9349198,Rest,64,Open,2025-03-12,500
77055,T Zuidoost,52.3162549,4.9756321,Rest,46,Open,2025-03-14,500
66465,F Nieuw-West,52.35562,4.8253603,Paper/Carton,24,Open,2025-03-17,500
203761,N Noord,52.3897577,4.9122822,Rest,37,Open,2025-03-15,500
27976,F Nieuw-West,52.3537818,4.7753677,Rest,22,Open,2025-03-17,500
213536,F Nieuw-West,52.3551284,4.8088002,Rest,32,Open,2025-03-16,500
112463,T Zuidoost,52.300623,4.9681668,Glass,35,Open,2025-03-16,500
215592,F Nieuw-West,52.3612269,4.7948062,Rest,31,Open,2025-03-16,500
91205,M Oost,52.3682339,4.9445151,Rest,62,Open,2025-03-12,500
76559,T Zuidoost,52.3208816,4.9509461,Rest,25,Open,2025-03-17,500
119179,N Noord,52.4041134,4.9147738,Rest,39,Open,2025-03-15,500
174768,N Noord,52.4068796,4.9026251,Textiles,39,Open,2025-03-15,500
211030,T Zuidoost,52.2919713,4.9717888,,47,Open,2025-03-14,500
83891,F Nieuw-West,52.3496664,4.8165325,Rest,35,Open,2025-03-16,500
81321,F Nieuw-West,52.3501309,4.816505,Paper/Carton,38,Open,2025-03-15,500
124963,M Oost,52.3691505,4.9423616,Rest,63,Open,2025-03-12,500
72497,E West,52.3653035,4.8733816,Glass,35,Open,2025-03-16,500
16290,A Centrum,52.3851023,4.8843714,Rest,24,Open,2025-03-17,500
174440,M Oost,52.3403826,4.9437819,Rest,51,Open,2025-03-13,500
49980,K Zuid,52.3441832,4.8767743,Rest,56,Open,2025-03-13,500
140218,Afvalpunt Amsterdam,52.4007039,4.7937995,,59,Open,2025-03-12,500
123588,M Oost,52.3547232,4.9990816,Organic,67,Open,2025-03-11,500
76887,T Zuidoost,52.3194217,4.9839083,Rest,47,Open,2025-03-14,500
109152,T Zuidoost,52.3066727,4.9547514,Rest,39,Open,2025-03-15,500
16280,A Centrum,52.3852464,4.8915325,Glass,21,Open,2025-03-18,500
52881,N Noord,52.3955682,4.9074178,Rest,41,Open,2025-03-15,500
195006,N Noord,52.3935829,4.9393723,Rest,35,Open,2025-03-16,500
110949,F Nieuw-West,52.3642421,4.8324816,Paper/Carton,21,Open,2025-03-18,500
90299,N Noord,52.4233073,4.8834308,Textiles,37,Open,2025-03-15,500
63498,F Nieuw-West,52.3593467,4.8238717,Rest,37,Open,2025-03-15,500
113659,A Centrum,52.3688826,4.922247,Rest,29,Open,2025-03-16,500
58479,K Zuid,52.3479825,4.8687377,Rest,57,Open,2025-03-13,500
200477,N Noord,52.390319,4.9509511,Paper/Carton,41,Open,2025-03-15,500
72998,E West,52.3948835,4.8786135,Rest,27,Open,2025-03-17,500
187938,N Noord,52.4053419,4.8988734,Rest,39,Open,2025-03-15,500
106955,F Nieuw-West,52.3632246,4.8405436,Paper/Carton,29,Open,2025-03-16,500
82096,M Oost,52.3447493,4.9199383,Paper/Carton,68,Open,2025-03-11,500
122356,M Oost,52.3482885,5.008137,Glass,54,Open,2025-03-13,500
206854,T Zuidoost,52.3221108,4.9729883,Rest,44,Open,2025-03-14,500
110132,F Nieuw-West,52.3461306,4.8197471,Glass,23,Open,2025-03-17,500
123634,M Oost,52.3573363,5.0002565,Paper/Carton,59,Open,2025-03-12,500
127085,N Noord,52.393815,4.9569015,Rest,31,Open,2025-03-16,500
207000,T Zuidoost,52.2924098,4.9875347,Rest,25,Open,2025-03-17,500
76941,T Zuidoost,52.3116947,4.9528631,Rest,29,Open,2025-03-16,500
113243,A Centrum,52.3700569,4.9212084,Paper/Carton,40,Open,2025-03-15,500
114330,M Oost,52.3621193,4.9373271,Rest,51,Open,2025-03-13,500
108879,A Centrum,52.3627228,4.8979587,Rest,42,Open,2025-03-15,500
109188,M Oost,52.3688432,4.9511142,Glass,58,Open,2025-03-12,500
133432,F Nieuw-West,52.3799014,4.8176088,Glass,12,Open,2025-03-19,500
113496,F Nieuw-West,52.3484784,4.8369065,Rest,39,Open,2025-03-15,500
105449,N Noord,52.4121308,4.9253926,Glass,29,Open,2025-03-16,500
209007,N Noord,52.4093904,4.9301925,Rest,33,Open,2025-03-16,500
59881,E West,52.3720596,4.8470307,Paper/Carton,26,Open,2025-03-17,500
106738,N Noord,52.4110642,4.9201379,Rest,41,Open,2025-03-15,500
47198,K Zuid,52.3447911,4.863332,Glass,45,Open,2025-03-14,500
114152,N Noord,52.4182559,4.8794843,Rest,38,Open,2025-03-15,500
47374,K Zuid,52.3280473,4.889147,Paper/Carton,46,Open,2025-03-14,500
144662,M Oost,52.3571484,4.9141582,Rest,51,Open,2025-03-13,500
172679,N Noord,52.388373,4.9029129,Rest,29,Open,2025-03-16,500
126084,M Oost,52.3681167,4.9454601,Rest,56,Open,2025-03-13,500
107938,T Zuidoost,52.2993765,4.9765644,Glass,27,Open,2025-03-17,500
74409,F Nieuw-West,52.383107,4.8272051,Paper/Carton,40,Open,2025-03-15,500
120226,N Noord,52.421167,4.8999962,Rest,29,Open,2025-03-16,500
187344,F Nieuw-West,52.3465075,4.8011142,Rest,26,Open,2025-03-17,500
106986,M Oost,52.3501717,5.0020863,Glass,52,Open,2025-03-13,500
110720,F Nieuw-West,52.3766738,4.8054402,Paper/Carton,26,Open,2025-03-17,500
125308,M Oost,52.3519222,5.0023145,Rest,68,Open,2025-03-11,500
174693,T Zuidoost,52.3066901,4.9548011,Rest,45,Open,2025-03-14,500
90782,K Zuid,52.3530918,4.9047509,Paper/Carton,62,Open,2025-03-12,500
213630,F Nieuw-West,52.3555244,4.797951,Glass,6,Open,2025-03-20,500
110308,F Nieuw-West,52.3591186,4.8329639,Paper/Carton,28,Open,2025-03-17,500
207045,T Zuidoost,52.2985432,4.9627108,Rest,35,Open,2025-03-16,500
217058,N Noord,52.3976419,4.9177472,Rest,34,Open,2025-03-16,500
53363,N Noord,52.3829222,4.9119834,Glass,26,Open,2025-03-17,500
196488,S Weesp,52.3044798,5.01769,Paper/Carton,57,Open,2025-03-13,500
211877,F Nieuw-West,52.3507089,4.8018748,Paper/Carton,24,Open,2025-03-17,500
63710,F Nieuw-West,52.362132,4.8248587,Rest,20,Open,2025-03-18,500
196480,E West,52.385574,4.8551087,Paper/Carton,25,Open,2025-03-17,500
193755,N Noord,52.386827,4.9228007,Rest,38,Open,2025-03-15,500
90287,N Noord,52.4148411,4.8849637,Textiles,29,Open,2025-03-16,500
144544,M Oost,52.3508143,5.0152904,Rest,58,Open,2025-03-12,500
201147,N Noord,52.4100699,4.9620337,Paper/Carton,38,Open,2025-03-15,500
174859,K Zuid,52.3259556,4.8595749,Textiles,47,Open,2025-03-14,500
188200,N Noord,52.3968751,4.9578125,Paper/Carton,33,Open,2025-03-16,500
191816,K Zuid,52.3315793,4.8684527,Glass,46,Open,2025-03-14,500
188364,M Oost,52.3545919,4.9346616,Rest,67,Open,2025-03-11,500
90762,M Oost,52.3458188,4.9365995,Rest,67,Open,2025-03-11,500
198023,N Noord,52.3852321,4.9060347,Paper/Carton,33,Open,2025-03-16,500
114990,N Noord,52.4057158,4.9140903,Glass,29,Open,2025-03-16,500
210507,F Nieuw-West,52.3523375,4.7833167,Rest,37,Open,2025-03-15,500
184531,A Centrum,52.3770008,4.8947176,Rest,36,Open,2025-03-15,500
109962,F Nieuw-West,52.3742588,4.8161788,Glass,27,Open,2025-03-17,500
172783,A Centrum,52.3686698,4.9033033,Paper/Carton,33,Open,2025-03-16,500
191843,K Zuid,52.327579,4.8655345,Rest,52,Open,2025-03-13,500
211291,K Zuid,52.3334555,4.8571766,Paper/Carton,51,Open,2025-03-13,500
113528,M Oost,52.3585052,4.9419405,Rest,53,Open,2025-03-13,500
15942,A Centrum,52.3659757,4.9004467,Glass,22,Open,2025-03-17,500
203028,N Noord,52.4000849,4.9536149,Rest,41,Open,2025-03-15,500
53505,N Noord,52.3955191,4.9078202,Paper/Carton,29,Open,2025-03-16,500
53715,N Noord,52.3955191,4.9078202,Paper/Carton,30,Open,2025-03-16,500
103456,F Nieuw-West,52.3719773,4.8308077,Paper/Carton,28,Open,2025-03-17,500
59827,E West,52.3859971,4.8467793,Rest,43,Open,2025-03-14,500
107098,M Oost,52.3575209,4.9935897,Rest,51,Open,2025-03-13,500
191846,K Zuid,52.3243434,4.8667378,Glass,39,Open,2025-03-15,500
206860,T Zuidoost,52.3213027,4.9691135,Rest,38,Open,2025-03-15,500
53149,N Noord,52.3955191,4.9078202,Glass,30,Open,2025-03-16,500
213080,F Nieuw-West,52.3519995,4.7952444,Rest,26,Open,2025-03-17,500
82780,M Oost,52.3410835,4.9502828,Rest,61,Open,2025-03-12,500
110429,N Noord,52.4088967,4.8998775,Rest,40,Open,2025-03-15,500
110898,F Nieuw-West,52.3672943,4.8290081,Rest,41,Open,2025-03-15,500
83110,M Oost,52.3433076,4.9281227,Rest,57,Open,2025-03-13,500
205163,K Zuid,52.3263888,4.8668692,Glass,39,Open,2025-03-15,500
108745,T Zuidoost,52.2961817,4.963033,Glass,31,Open,2025-03-16,500
28243,F Nieuw-West,52.3452234,4.7855374,Rest,27,Open,2025-03-17,500
107572,M Oost,52.3538516,4.9952631,Rest,47,Open,2025-03-14,500
46746,F Nieuw-West,52.3506519,4.8160913,Textiles,30,Open,2025-03-16,500
113293,M Oost,52.3638865,4.9436153,Rest,50,Open,2025-03-13,500
184146,Afvalpunt Amsterdam,52.4007039,4.7937995,,44,Open,2025-03-14,500
107918,F Nieuw-West,52.3775532,4.8180899,Rest,30,Open,2025-03-16,500
212281,T Zuidoost,52.2932391,4.9771715,Rest,40,Open,2025-03-15,500
179037,F Nieuw-West,52.3568916,4.8017203,Rest,33,Open,2025-03-16,500
103930,M Oost,52.3643581,4.9355646,Rest,51,Open,2025-03-13,500
140670,Afvalpunt Amsterdam,52.4007039,4.7937995,,49,Open,2025-03-14,500
177563,N Noord,52.3858265,4.9055007,Rest,38,Open,2025-03-15,500
49488,K Zuid,52.3443626,4.8960723,Rest,50,Open,2025-03-13,500
59735,E West,52.3692832,4.8624306,Paper/Carton,21,Open,2025-03-18,500
193213,N Noord,52.4221885,4.8886652,Rest,30,Open,2025-03-16,500
108283,M Oost,52.3549939,4.9949912,Rest,54,Open,2025-03-13,500
77061,T Zuidoost,52.3169628,4.9749837,Rest,43,Open,2025-03-14,500
112914,M Oost,52.3537562,4.9189721,Rest,67,Open,2025-03-11,500
119239,T Zuidoost,52.319138,4.9565565,Glass,17,Open,2025-03-18,500
191420,K Zuid,52.3304043,4.8755245,Rest,56,Open,2025-03-13,500
124591,M Oost,52.3501977,5.0111044,Rest,66,Open,2025-03-11,500
140582,Afvalpunt Amsterdam,52.4007039,4.7937995,,59,Open,2025-03-12,500
107139,M Oost,52.3648431,4.9292151,Rest,65,Open,2025-03-11,500
93711,F Nieuw-West,52.3501182,4.8154254,Rest,21,Open,2025-03-18,500
77027,T Zuidoost,52.3058907,4.9588402,Rest,28,Open,2025-03-17,500
90876,K Zuid,52.3553991,4.8707804,Paper/Carton,62,Open,2025-03-12,500
188343,F Nieuw-West,52.3808573,4.8185271,Paper/Carton,30,Open,2025-03-16,500
78719,F Nieuw-West,52.3682047,4.8388912,Rest,37,Open,2025-03-15,500
102950,F Nieuw-West,52.3562359,4.8200529,Rest,39,Open,2025-03-15,500
133498,F Nieuw-West,52.3545267,4.8281468,Glass,28,Open,2025-03-17,500
216814,K Zuid,52.3316639,4.8735481,Rest,53,Open,2025-03-13,500
199502,K Zuid,52.3417218,4.8748527,Glass,49,Open,2025-03-14,500
207012,T Zuidoost,52.2959287,4.9846805,Rest,42,Open,2025-03-15,500
48838,K Zuid,52.3344279,4.8803178,Rest,46,Open,2025-03-14,500
110538,F Nieuw-West,52.3430304,4.8111614,Rest,37,Open,2025-03-15,500
114981,N Noord,52.4057428,4.9140742,Rest,30,Open,2025-03-16,500
48612,K Zuid,52.3310849,4.8816988,Rest,57,Open,2025-03-13,500
189504,F Nieuw-West,52.3542848,4.7782334,Rest,42,Open,2025-03-15,500
193313,N Noord,52.39178,4.9075928,Rest,35,Open,2025-03-16,500
77632,T Zuidoost,52.3173167,4.9842866,Glass,28,Open,2025-03-17,500
176399,T Zuidoost,52.3011476,4.9972101,Organic,53,Open,2025-03-13,500
192367,E West,52.3921547,4.8772477,Rest,45,Open,2025-03-14,500
82532,M Oost,52.3430698,4.9447742,Rest,67,Open,2025-03-11,500
216279,F Nieuw-West,52.3483628,4.8325298,Rest,23,Open,2025-03-17,500
47138,K Zuid,52.3510284,4.8979326,Glass,35,Open,2025-03-16,500
107504,T Zuidoost,52.3221454,4.9758121,Rest,38,Open,2025-03-15,500
28142,F Nieuw-West,52.3509762,4.7882033,Rest,22,Open,2025-03-17,500
211285,K Zuid,52.3308236,4.8586331,Rest,61,Open,2025-03-12,500
200481,N Noord,52.3916306,4.9496379,Rest,32,Open,2025-03-16,500
68492,F Nieuw-West,52.3593957,4.8298243,Rest,43,Open,2025-03-14,500
189450,M Oost,52.3380029,4.9268945,Rest,50,Open,2025-03-13,500
10560,M Oost,52.3692403,4.9651187,Glass,48,Open,2025-03-14,500
109591,M Oost,52.3652308,4.9282142,Rest,53,Open,2025-03-13,500
58707,K Zuid,52.3533721,4.8681622,Rest,59,Open,2025-03-12,500
110424,N Noord,52.4093111,4.8987932,Paper/Carton,36,Open,2025-03-15,500
78490,E West,52.3694619,4.8736942,Paper/Carton,34,Open,2025-03-16,500
85705,M Oost,52.3755209,4.9272305,Rest,50,Open,2025-03-13,500
121397,N Noord,52.4053908,4.8969341,Rest,38,Open,2025-03-15,500
213423,K Zuid,52.3566794,4.891684,Textiles,60,Open,2025-03-12,500
205157,K Zuid,52.3247495,4.8684512,Paper/Carton,54,Open,2025-03-13,500
74775,F Nieuw-West,52.3759739,4.8250578,Paper/Carton,34,Open,2025-03-16,500
81781,N Noord,52.3967946,4.9056521,Paper/Carton,30,Open,2025-03-16,500
195416,E West,52.365821,4.8608372,Rest,47,Open,2025-03-14,500
120572,N Noord,52.4198242,4.9065746,Glass,32,Open,2025-03-16,500
171810,M Oost,52.3410918,4.9222718,Glass,41,Open,2025-03-15,500
76909,T Zuidoost,52.3208808,4.9733853,Rest,41,Open,2025-03-15,500
82294,M Oost,52.3554571,4.9133998,Rest,64,Open,2025-03-12,500
207217,K Zuid,52.3243479,4.8618959,Rest,47,Open,2025-03-14,500
209317,N Noord,52.4055444,4.932121,Paper/Carton,36,Open,2025-03-15,500
189197,A Centrum,52.367373,4.9125353,Rest,43,Open,2025-03-14,500
217066,N Noord,52.3997891,4.9174386,Rest,30,Open,2025-03-16,500
123078,F Nieuw-West,52.367255,4.8376659,Rest,38,Open,2025-03-15,500
69078,F Nieuw-West,52.3830033,4.7946383,Rest,31,Open,2025-03-16,500
105869,N Noord,52.4083942,4.9239453,Paper/Carton,29,Open,2025-03-16,500
62191,N Noord,52.3963898,4.9580284,Rest,31,Open,2025-03-16,500
107714,F Nieuw-West,52.3530002,4.8393814,Glass,33,Open,2025-03-16,500
201223,N Noord,52.3929882,4.9500236,Rest,34,Open,2025-03-16,500
176070,N Noord,52.3858599,4.9055363,Paper/Carton,35,Open,2025-03-16,500
112951,A Centrum,52.3734612,4.9198612,Glass,34,Open,2025-03-16,500
195276,N Noord,52.3834597,4.9159917,Rest,41,Open,2025-03-15,500
201100,N Noord,52.394909,4.9457785,Rest,29,Open,2025-03-16,500
212119,A Centrum,52.3674744,4.928379,Rest,28,Open,2025-03-17,500
110923,F Nieuw-West,52.3652157,4.8287782,Rest,38,Open,2025-03-15,500
202756,K Zuid,52.3318754,4.8882172,Rest,55,Open,2025-03-13,500
110499,F Nieuw-West,52.3443516,4.8043888,Rest,23,Open,2025-03-17,500
123882,M Oost,52.350006,5.010241,Organic,71,Open,2025-03-11,500
188422,M Oost,52.3490501,4.93847,Glass,56,Open,2025-03-13,500
113229,N Noord,52.3862773,4.9035662,Rest,34,Open,2025-03-16,500
140688,Afvalpunt Amsterdam,52.4007039,4.7937995,,49,Open,2025-03-14,500
193193,E West,52.3884817,4.8883473,Rest,19,Open,2025-03-18,500
260400,E West,52.3774659,4.8422187,Textiles,24,Open,2025-03-17,500
125506,M Oost,52.3529984,5.002301,Rest,64,Open,2025-03-12,500
195903,N Noord,52.3879467,4.9213418,Paper/Carton,32,Open,2025-03-16,500
110531,F Nieuw-West,52.3428102,4.8089114,Paper/Carton,44,Open,2025-03-14,500
74810,F Nieuw-West,52.3790197,4.8262735,Glass,25,Open,2025-03-17,500
130794,F Nieuw-West,52.3577426,4.8390376,Paper/Carton,27,Open,2025-03-17,500
72441,E West,52.3643371,4.8721958,Rest,21,Open,2025-03-18,500
203483,N Noord,52.3932688,4.9620628,Rest,29,Open,2025-03-16,500
90745,F Nieuw-West,52.3652363,4.80419,Rest,27,Open,2025-03-17,500
82540,M Oost,52.3412264,4.9420297,Rest,49,Open,2025-03-14,500
205317,K Zuid,52.3228056,4.8611208,Rest,57,Open,2025-03-13,500
124982,M Oost,52.3692062,4.9423509,Rest,57,Open,2025-03-13,500
57654,N Noord,52.4020871,4.9367156,Rest,35,Open,2025-03-16,500
201810,M Oost,52.3779086,4.9352846,Organic,56,Open,2025-03-13,500
106744,N Noord,52.4100697,4.9156964,Rest,30,Open,2025-03-16,500
78334,E West,52.3687937,4.8698418,Paper/Carton,33,Open,2025-03-16,500
115377,N Noord,52.4069498,4.9197924,Rest,41,Open,2025-03-15,500
85474,M Oost,52.3559748,4.9282041,Rest,64,Open,2025-03-12,500
191793,K Zuid,52.327717,4.8776031,Rest,48,Open,2025-03-14,500
59255,E West,52.368625,4.857562,Rest,25,Open,2025-03-17,500
191333,K Zuid,52.3316769,4.8870198,Rest,53,Open,2025-03-13,500
59737,E West,52.3692743,4.8624559,Rest,35,Open,2025-03-16,500
110252,F Nieuw-West,52.3437492,4.8124308,Rest,33,Open,2025-03-16,500
172763,N Noord,52.3968485,4.9523834,Paper/Carton,33,Open,2025-03-16,500
124281,F Nieuw-West,52.3622721,4.8363421,Paper/Carton,26,Open,2025-03-17,500
140514,Afvalpunt Amsterdam,52.4007039,4.7937995,,55,Open,2025-03-13,500
193911,F Nieuw-West,52.3748748,4.8276916,Rest,35,Open,2025-03-16,500
71941,F Nieuw-West,52.3768472,4.8025549,Rest,24,Open,2025-03-17,500
103386,E West,52.401293,4.8002958,Rest,35,Open,2025-03-16,500
10550,M Oost,52.3692465,4.9651344,Paper/Carton,58,Open,2025-03-12,500
71239,N Noord,52.4113365,4.8887865,Paper/Carton,30,Open,2025-03-16,500
112096,T Zuidoost,52.3184593,4.9460842,Paper/Carton,26,Open,2025-03-17,500
28183,F Nieuw-West,52.3491878,4.7898025,Rest,43,Open,2025-03-14,500
196748,A Centrum,52.3739071,4.8823631,Paper/Carton,34,Open,2025-03-16,500
114133,N Noord,52.4103409,4.8914878,Rest,36,Open,2025-03-15,500
74596,F Nieuw-West,52.3568643,4.836,Glass,27,Open,2025-03-17,500
122359,M Oost,52.3483008,5.0081144,Rest,54,Open,2025-03-13,500
110159,F Nieuw-West,52.3454772,4.8206551,Paper/Carton,38,Open,2025-03-15,500
62037,F Nieuw-West,52.3626812,4.8382443,Rest,36,Open,2025-03-15,500
77516,T Zuidoost,52.3208007,4.9510181,Glass,15,Open,2025-03-18,500
83158,M Oost,52.3448298,4.9493967,Rest,68,Open,2025-03-11,500
203490,N Noord,52.3916163,4.9632934,Rest,31,Open,2025-03-16,500
216729,K Zuid,52.3338348,4.8749723,Paper/Carton,51,Open,2025-03-13,500
207128,T Zuidoost,52.3008068,4.9857253,Rest,31,Open,2025-03-16,500
187170,M Oost,52.3697501,4.9661334,Rest,64,Open,2025-03-12,500
217052,N Noord,52.3979555,4.9162709,Rest,31,Open,2025-03-16,500
196486,M Oost,52.3376139,4.914065,Paper/Carton,59,Open,2025-03-12,500
186493,F Nieuw-West,52.3637401,4.7935996,Glass,19,Open,2025-03-18,500
210238,M Oost,52.3509762,4.9241011,Paper/Carton,58,Open,2025-03-12,500
212465,S Weesp,52.3086822,5.0288293,Organic,68,Open,2025-03-11,500
107553,N Noord,52.4065458,4.9107657,Rest,37,Open,2025-03-15,500
200433,N Noord,52.3919794,4.9457915,Rest,41,Open,2025-03-15,500
109998,M Oost,52.3745152,4.9452142,Rest,60,Open,2025-03-12,500
209979,F Nieuw-West,52.3529771,4.8150452,,36,Open,2025-03-15,500
205259,E West,52.3853313,4.8518448,Rest,48,Open,2025-03-14,500
81610,F Nieuw-West,52.3470905,4.8166049,Rest,36,Open,2025-03-15,500
74105,E West,52.3643527,4.8632269,Paper/Carton,37,Open,2025-03-15,500
109805,T Zuidoost,52.2980728,4.9680994,Glass,19,Open,2025-03-18,500
119644,K Zuid,52.3474366,4.9000423,Rest,57,Open,2025-03-13,500
130922,T Zuidoost,52.292605,4.9910431,Rest,29,Open,2025-03-16,500
205232,F Nieuw-West,52.3435178,4.8248565,Rest,28,Open,2025-03-17,500
259173,F Nieuw-West,52.3578293,4.7928215,Rest,34,Open,2025-03-16,500
78083,E West,52.3669912,4.8657079,Rest,18,Open,2025-03-18,500
117643,T Zuidoost,52.3252895,4.9500395,Rest,42,Open,2025-03-15,500
197483,N Noord,52.4031811,4.9153692,Rest,29,Open,2025-03-16,500
112477,M Oost,52.3544633,4.9596545,Paper/Carton,65,Open,2025-03-11,500
114158,N Noord,52.4176908,4.8805804,Paper/Carton,40,Open,2025-03-15,500
216235,T Zuidoost,52.3155216,4.9555631,Rest,33,Open,2025-03-16,500
130914,T Zuidoost,52.2935721,4.991263,Paper/Carton,32,Open,2025-03-16,500
203478,N Noord,52.393594,4.9606853,Rest,39,Open,2025-03-15,500
78049,E West,52.365692,4.8653601,Glass,16,Open,2025-03-18,500
59313,E West,52.366098,4.8581799,Rest,32,Open,2025-03-16,500
82506,M Oost,52.344049,4.92813,Rest,52,Open,2025-03-13,500
175926,K Zuid,52.3420648,4.8976076,Rest,48,Open,2025-03-14,500
211297,K Zuid,52.3326602,4.8571631,Rest,56,Open,2025-03-13,500
206880,T Zuidoost,52.3152625,4.9458626,Rest,34,Open,2025-03-16,500
52485,N Noord,52.3955682,4.9074178,Rest,37,Open,2025-03-15,500
192395,E West,52.3881206,4.8822426,Rest,18,Open,2025-03-18,500
82432,M Oost,52.3711626,4.9362073,Rest,47,Open,2025-03-14,500
63698,F Nieuw-West,52.3621477,4.8259944,Rest,40,Open,2025-03-15,500
211890,F Nieuw-West,52.3645307,4.8365894,Rest,38,Open,2025-03-15,500
85776,M Oost,52.3765697,4.9202343,Rest,55,Open,2025-03-13,500
195405,N Noord,52.397936,4.9329679,Rest,35,Open,2025-03-16,500
113988,M Oost,52.3647784,4.9327439,Rest,64,Open,2025-03-12,500
200456,N Noord,52.390795,4.9448807,Paper/Carton,32,Open,2025-03-16,500
84828,M Oost,52.3584086,4.9345395,Paper/Carton,60,Open,2025-03-12,500
123021,M Oost,52.360969,4.981896,Glass,43,Open,2025-03-14,500
187284,F Nieuw-West,52.3469958,4.8103434,Glass,31,Open,2025-03-16,500
188609,E West,52.3765645,4.8701231,Rest,32,Open,2025-03-16,500
195847,T Zuidoost,52.3051936,4.9478748,Rest,47,Open,2025-03-14,500
118746,F Nieuw-West,52.3771026,4.8188432,Paper/Carton,31,Open,2025-03-16,500
126078,M Oost,52.368156,4.945507,Paper/Carton,53,Open,2025-03-13,500
185032,N Noord,52.389954,4.9619699,,29,Open,2025-03-16,500
188168,M Oost,52.3734639,4.9597464,Rest,53,Open,2025-03-13,500
130859,T Zuidoost,52.2915091,4.9843516,Paper/Carton,31,Open,2025-03-16,500
172823,A Centrum,52.3737493,4.8823955,Paper/Carton,33,Open,2025-03-16,500
112288,M Oost,52.3638147,4.9384245,Rest,62,Open,2025-03-12,500
82004,M Oost,52.3626884,4.9798941,Paper/Carton,50,Open,2025-03-13,500
74187,E West,52.3624222,4.8604808,Glass,36,Open,2025-03-15,500
59277,K Zuid,52.3527741,4.8641486,Rest,54,Open,2025-03-13,500
189043,K Zuid,52.3462921,4.91117,Paper/Carton,48,Open,2025-03-14,500
82162,M Oost,52.3447496,4.9253524,Rest,49,Open,2025-03-14,500
217014,F Nieuw-West,52.3496162,4.8321932,Rest,40,Open,2025-03-15,500
102529,K Zuid,52.3527782,4.8641392,Rest,53,Open,2025-03-13,500
72461,E West,52.3629958,4.8710378,Rest,21,Open,2025-03-18,500
191886,F Nieuw-West,52.36313,4.8405504,Rest,43,Open,2025-03-14,500
189083,K Zuid,52.3432168,4.8949246,Rest,61,Open,2025-03-12,500
185060,N Noord,52.3887181,4.9500274,,35,Open,2025-03-16,500
172863,S Weesp,52.3044798,5.01769,Glass,58,Open,2025-03-12,500
192359,E West,52.3923539,4.8751885,Rest,40,Open,2025-03-15,500
68058,F Nieuw-West,52.363943,4.8398776,Glass,18,Open,2025-03-18,500
258465,S Weesp,52.3217216,5.0523215,Glass,58,Open,2025-03-12,500
193378,E West,52.3843216,4.875345,Paper/Carton,26,Open,2025-03-17,500
78826,E West,52.3610879,4.8731008,Rest,28,Open,2025-03-17,500
84120,F Nieuw-West,52.3557629,4.8360818,Rest,25,Open,2025-03-17,500
58973,K Zuid,52.3545765,4.8562925,Rest,60,Open,2025-03-12,500
148771,A Centrum,52.3720393,4.9304339,Rest,32,Open,2025-03-16,500
103607,N Noord,52.4057133,4.8896333,Paper/Carton,34,Open,2025-03-16,500
191362,K Zuid,52.332176,4.8860738,Rest,46,Open,2025-03-14,500
161397,F Nieuw-West,52.3628656,4.8362813,Rest,21,Open,2025-03-18,500
110195,F Nieuw-West,52.3447624,4.8174632,Rest,30,Open,2025-03-16,500
